ID,标签,问题,答案 
799,0,老师，您好！湖南考生理科637分，省排名1258，报考贵校录取的机会大吗？另外若服从专业调剂提档以后会有退档的风险吗？,您好！政审体检合格服从专业调剂进档不退档，往年录取情况http://admission.sysu.edu.cn/zs01/zs01c/hunan/2017n.htm欢迎报考中山大学！
800,0,你好：我是内蒙理科考生：1、贵校录取规则？有级差吗？2、认可加分吗？按排专业认可加分吗？3、同分考生如何录取？4、各专业之间都可以转吗？有关转专业有什么规定？5、往年在内蒙的录取大约位次？,您好！录取规则请查看我校本科招生章程http://admission.sysu.edu.cn/zs01/zs01b/53220.htm我校有级差。我校认可加分，安排专业以裸分为主，同分考生下加分考生优先安排。转专业详情由各个学院规定，由教务处发布。往年录取情况我校招生网已公示http://admission.sysu.edu.cn/zs01/zs01c/nei...[详细]
801,0,中山大学民族班大二可以转专业吗,您好！可以转专业的，详情咨询教务处。
802,0,"江苏理科,368分,高一本线37分,江苏排名9697,报考贵校的希望有多少?",您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/jiangsu/2017n.htm
803,0,请问，我是在省里3100名左右，报考能走了吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/hebei/2017n.htm
804,0,"老师！我是云南理科考生，611分，省排1975,有希望被贵校录取吗？",您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/yunnan/2017n.htm
805,0,老师您好，报外国语言文学类专业的话具体会学到哪个语种？会被调剂吗？,您好！外国语言文学类是入校后才细分专业的，详情请咨询国际翻译学院，0756-3668160
806,0,你好，高考605分，全市排名412-427，报考贵校有希望吗？如果服从调剂会出现退档的情况吗？谢谢,您好！政审体检合格，进档后服从调剂不退档，报考可以参考我校招生网公示的往年录取信息http://admission.sysu.edu.cn/zs01/zs01c/tianjin/2017n.htm欢迎报考中山大学！
807,0,我是宁夏少数民族考生，想咨询下少数民族预科班，为什么没有宁夏往届的分数线。还有就是为什么两个校区单独招生，分数还不一样。珠海香洲区药学写广州是什么意思。麻烦您解答下，谢谢了…,您好！我校各个校区是统一招生的，部分专业在两个学院开设，往年录取分数http://admission.sysu.edu.cn/zs01/zs01c/ningxia/2017n.htm欢迎报考中山大学！
808,0,老师你好：云南文科考生，638分，省排名309，超一本省控线83分，报冷门专业且服从调剂，被贵校录取的几率大吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/yunnan/2017n.htm
809,0,老师您好，选择外国语言文学类专业具体会学到哪个语种？被调剂的可能大吗,您好！我校专业满足率达到95%，很少人会被调剂，外国语言文学类（含英语、阿拉伯语、西班牙语、朝鲜语、俄语专业），入校后分流，一般会满足学生意愿，具体咨询国际翻译学院。欢迎报考中山大学！
810,0,贵州考生，考了611分，理科，全省928名，服从调剂，请问报中山大学有希望吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm
811,0,我吉林考生，实行平行志愿报考，大家私下里有一个说法，说是虽然平行志愿，但对于名校来说，如果不放在第一位，那么名校在提档时也不愿意录取第二位或者之后的。说是嫌弃考生看不起本校，会是这样吗？,您好！平行志愿若第一院校未被提档，第二院校未投档完毕即投档至第二院校，没有您所说的情况！
812,0,你好！我从贵校的计划书了解到，今年的数学系是在广州校区，而去年是在珠海校区。那么我想问，两地之间的学科有什么不同吗？录取的分数线有差别吗？我是福建的学生，希望能得到贵校的回复，谢谢！,您好！数学专业在两个学院均开设，区别是办学上课地点不同。录取分数无差别，具体看报考情况！
813,0,贵州考生，611分（理工科），全省928名，服从调剂，报中山大学有希望吗？,您好！可参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm
814,0,老师您好，贵州考生次位1043能进贵校吗？,您好！可以参考我校往年录取情况http://admission.sysu.edu.cn/zs01/zs01c/guizhou/2017n.htm
815,0,你好！我从贵校的计划书了解到，今年的数学系是在广州校区，而去年是在珠海校区。那么我想问，两地之间的学科有什么不同吗？录取的分数线有差别吗？我是福建的学生，希望能得到贵校的回复，谢谢！,您好！数学专业在两个学院均开设，区别是办学上课地点不同。录取分数无差别，具体看报考情况！
816,0,619分，排名570名，能否录取：管理学、经济学、数学、信息管理、软件工程等稍好的专业？,您好！可以参考我校往年录取分数，本科招生网已公示http://admission.sysu.edu.cn/zs01/zs01c/guangxi/2017n.htm
817,0,您好，我是河北一考生，分数647分，省排名2000左右，可报考贵校吗？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/hebei/2017n.htm欢迎报考中山大学！
818,0,老师：请问贵校的外国语言文学类招的是哪些语种，陕西考生,您好！外国语言文学类（含英语、阿拉伯语、西班牙语、朝鲜语、俄语专业），我们实行大类招生，入校后分流，分流方案由学院规定，一般会满足学生意愿，详情咨询国际翻译学院！欢迎报考中山大学！
819,0,1.金融学、会计学是否有单科成绩要求？2.珠海校区是否与广州校区有层次区别？,您好！我校无单科成绩要求！珠海校区和广州校区均我校校区，无区别对待。
820,0,"我是内蒙古考生,583分,能上贵校吗?",您好！可以参考我校往年录取分数http://admission.sysu.edu.cn/zs01/zs01c/neimenggu/2017n.htm
821,0,甘肃理科考生成绩635，省排名210名左右，报考贵校计算机或岭南学院哪个更接近？,您好！可以参考往年录取http://admission.sysu.edu.cn/zs01/zs01c/gansu/2017n.htm
822,0,老师您好，我是甘肃考生，今年高一线113分，一本线460，位次2820，报考贵校口腔医学能否录取,您好！可以参考我校往年录取分数http://admission.sysu.edu.cn/zs01/zs01c/gansu/2017n.htm
823,0,我是一名广州某中学的少数民族考生，没居住在民族聚集地，可以报考贵校的少数民族班吗？,您好！民族班报考资格请咨询省招生办。
824,0,您好，我是天津考生，请问化学类专业今年开设双学位课程吗,您好！详情请咨询化学学院。
825,0,如题，显示初审通过后就可以在提前批上填该院校了吗,中山大学2021年高校专项计划入选资格名单已于6月2日公示，http://admission.sysu.edu.cn/zs01a/1389902.htm，我校不再组织复试。获得我校高校专项入选资格考生须参加全国普通高校招生统一考试，按照各省级招生考试机构有关规定填报我校高考志愿。
826,0,请问贵校2021年招生和以往有何不同？对我有何好处？,我校2021年实行大类招生和集中培养，大一新生在古朴优美的广州校区南校园（康乐园）学习生活，感受百年中大的精神底蕴和文化传统。大一末根据学生意愿，结合高考和学业成绩进行专业分流，再到相应的院系进行培养。经过大一“厚基础、宽口径”的大类集中培养，学生可以打牢基础，扎好马步，对...[详细]
827,0,请问贵校在湖北省的招生专业和计划投放情况？,可于“中大本科招生网”和“中大招生”小程序查看我校2021年分省招生计划。
828,0,有没有招生组老师的联系方式？,可于中大本科招生网（http://admission.sysu.edu.cn/）查看“中山大学各地招生组QQ咨询群”。于“中大招生”小程序查看各地招生组形成安排和联系方式。
829,0,请问在哪里查往年录取分数？今年的招生计划呢？,可在中大本科招生网（http://admission.sysu.edu.cn/）扫描“中大招生”小程序查询往年录取分数和今年的招生计划。
830,0,"老师您好，请问贵校今年招收少数民族预科班吗？我是少数民族（理工科），而且我的户籍在少数民族集聚地，我是在户籍所在地参加高考，请问我能否报考贵校的少数民族预科班？还有你们预科升本科专业是自我选择吗？以及今年预科四川招生计划数,谢谢老师",四川招生计划可查看我校本科招生网http://admission.sysu.edu.cn/zs01/zs01d/53267.htm我校自2016年开始不开设预科班，改为民族班，报考资格可以咨询当地省份招生办。欢迎报考中山大学！
831,0,您好，请问贵校2017年农村单招的最终面试结果何时公布？谢谢！,您好！已经公示在我校本科招生网http://admission.sysu.edu.cn/zs01a/53328.htm
